geneID,Fst_p1_p2,Fst_p1_p3,Fst_p1_p4,Fst_p1_p5,Fst_p1_p6,Fst_p1_p7,Fst_p1_p8,Fst_p1_p9,Fst_p1_p10,Fst_p2_p3,Fst_p2_p4,Fst_p2_p5,Fst_p2_p6,Fst_p2_p7,Fst_p2_p8,Fst_p2_p9,Fst_p2_p10,Fst_p3_p4,Fst_p3_p5,Fst_p3_p6,Fst_p3_p7,Fst_p3_p8,Fst_p3_p9,Fst_p3_p10,Fst_p4_p5,Fst_p4_p6,Fst_p4_p7,Fst_p4_p8,Fst_p4_p9,Fst_p4_p10,Fst_p5_p6,Fst_p5_p7,Fst_p5_p8,Fst_p5_p9,Fst_p5_p10,Fst_p6_p7,Fst_p6_p8,Fst_p6_p9,Fst_p6_p10,Fst_p7_p8,Fst_p7_p9,Fst_p7_p10,Fst_p8_p9,Fst_p8_p10,Fst_p9_p10
75306,0.0022,-0.0205,-0.0205,-0.0205,0.0022,-0.0205,-0.0263,0.0022,0.0022,-0.0171,-0.0171,-0.0171,-0.0263,-0.0171,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,-0.0171,-0.0263,-0.0205,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0205,-0.0171,-0.0171,-0.0171,-0.0263,-0.0205,-0.0171,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,-0.0205,-0.0171,-0.0171,0.0022,0.0022,-0.0263
75382,0.0378,-0.0263,0.0137,-0.0062,-0.0205,0.0137,0.1313,0.0656,0.0378,0.0378,-0.0231,-0.0126,0.0068,-0.0231,-0.0017,-0.0234,-0.0263,0.0137,-0.0062,-0.0205,0.0137,0.1313,0.0656,0.0378,-0.0226,-0.0103,-0.0263,0.0188,-0.0141,-0.0231,-0.0219,-0.0226,0.0468,0.0026,-0.0126,-0.0103,0.0836,0.0284,0.0068,0.0188,-0.0141,-0.0231,-0.0156,-0.0017,-0.0234
75508,-0.0226,-0.0231,-0.0226,-0.0141,0.0137,-0.0263,0.0542,0.0137,nan,-0.0126,-0.0263,0.0026,-0.0062,-0.0226,0.0265,-0.0062,nan,-0.0126,-0.0234,0.0378,-0.0231,0.0848,0.0378,nan,0.0026,-0.0062,-0.0226,0.0265,-0.0062,nan,0.0656,-0.0141,0.118,0.0656,nan,0.0137,-0.0171,-0.0263,nan,0.0542,0.0137,nan,-0.0171,nan,nan
75522,-0.0062,-0.0263,-0.0062,-0.0263,-0.0263,-0.0062,0.0378,-0.0062,-0.0263,-0.0062,-0.0263,-0.0062,-0.0062,-0.0263,-0.0126,-0.0263,-0.0062,-0.0062,-0.0263,-0.0263,-0.0062,0.0378,-0.0062,-0.0263,-0.0062,-0.0062,-0.0263,-0.0126,-0.0263,-0.0062,-0.0263,-0.0062,0.0378,-0.0062,-0.0263,-0.0062,0.0378,-0.0062,-0.0263,-0.0126,-0.0263,-0.0062,-0.0126,0.0378,-0.0062
75715,-0.0219,nan,-0.0205,-0.0263,-0.0205,0.0022,-0.0205,0.0022,0.0022,nan,-0.0062,-0.0219,-0.0062,0.0265,-0.0062,0.0265,0.0265,nan,nan,nan,nan,nan,nan,nan,-0.0205,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0205,0.0022,-0.0205,0.0022,0.0022,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0171,-0.0171,-0.0263
75773,-0.0263,-0.0263,-0.0205,nan,-0.0171,-0.0062,0.0137,-0.0263,-0.0171,-0.0263,-0.0205,nan,-0.0171,-0.0062,0.0137,-0.0263,-0.0171,-0.0205,nan,-0.0171,-0.0062,0.0137,-0.0263,-0.0171,nan,0.0022,-0.0219,-0.0103,-0.0205,0.0022,nan,nan,nan,nan,nan,0.0265,0.0542,-0.0171,-0.0263,-0.0226,-0.0062,0.0265,0.0137,0.0542,-0.0171
76193,0.0137,0.0137,0.0542,0.0137,-0.0263,0.0542,-0.0103,0.0542,-0.0103,-0.0263,-0.0171,-0.0263,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,-0.0171,-0.0263,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,-0.0171,0.0542,-0.0263,0.0022,-0.0263,0.0022,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,0.0542,-0.0103,0.0542,-0.0103,0.0022,-0.0263,0.0022,0.0022,-0.0263,0.0022
76244,-0.0171,-0.0171,0.0022,-0.0263,0.0542,-0.0263,-0.0263,0.0542,0.0265,-0.0263,-0.0205,-0.0171,0.0137,-0.0171,-0.0171,0.0137,-0.0062,-0.0205,-0.0171,0.0137,-0.0171,-0.0171,0.0137,-0.0062,0.0022,-0.0103,0.0022,0.0022,-0.0103,-0.0219,0.0542,-0.0263,-0.0263,0.0542,0.0265,0.0542,0.0542,-0.0263,-0.0226,-0.0263,0.0542,0.0265,0.0542,0.0265,-0.0226
76378,0.0188,-0.0231,-0.0141,0.0421,-0.0103,0.0137,-0.0231,-0.0231,-0.0226,-0.0017,-0.0156,-0.0237,0.0836,0.1313,-0.0017,-0.0017,0.0468,-0.0234,0.0164,0.0068,0.0378,-0.0263,-0.0263,-0.0126,-0.0027,0.0284,0.0656,-0.0234,-0.0234,0.0026,0.117,0.1692,0.0164,0.0164,0.0752,-0.0205,0.0068,0.0068,-0.0219,0.0378,0.0378,-0.0062,-0.0263,-0.0126,-0.0126
76455,0.0137,0.0137,0.0542,0.0137,-0.0263,0.0542,-0.0103,0.0542,-0.0103,-0.0263,-0.0171,-0.0263,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,-0.0171,-0.0263,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,-0.0171,0.0542,-0.0263,0.0022,-0.0263,0.0022,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,0.0542,-0.0103,0.0542,-0.0103,0.0022,-0.0263,0.0022,0.0022,-0.0263,0.0022
76580,0.0265,-0.0171,0.0848,-0.0171,0.0022,-0.0263,-0.0171,0.0265,-0.0263,-0.0062,-0.0126,-0.0062,-0.0219,0.0265,-0.0062,-0.0263,0.0265,0.0378,-0.0263,-0.0205,-0.0171,-0.0263,-0.0062,-0.0171,0.0378,0.0068,0.0848,0.0378,-0.0126,0.0848,-0.0205,-0.0171,-0.0263,-0.0062,-0.0171,0.0022,-0.0205,-0.0219,0.0022,-0.0171,0.0265,-0.0263,-0.0062,-0.0171,0.0265
76686,0.0265,-0.0171,0.0848,-0.0171,0.0022,-0.0263,-0.0171,0.0265,nan,-0.0062,-0.0126,-0.0062,-0.0219,0.0265,-0.0062,-0.0263,nan,0.0378,-0.0263,-0.0205,-0.0171,-0.0263,-0.0062,nan,0.0378,0.0068,0.0848,0.0378,-0.0126,nan,-0.0205,-0.0171,-0.0263,-0.0062,nan,0.0022,-0.0205,-0.0219,nan,-0.0171,0.0265,nan,-0.0062,nan,nan
76902,0.0378,0.0378,0.0848,0.0068,-0.0231,0.0848,0.0068,0.0848,0.0068,-0.0263,-0.0171,-0.0205,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,-0.0171,-0.0205,0.0137,-0.0171,-0.0205,-0.0171,-0.0205,0.0022,0.0542,-0.0263,0.0022,-0.0263,0.0022,-0.0103,0.0022,-0.0263,0.0022,-0.0263,0.0542,-0.0103,0.0542,-0.0103,0.0022,-0.0263,0.0022,0.0022,-0.0263,0.0022
76986,-0.0205,-0.0205,nan,0.0022,-0.0219,0.0022,-0.0263,0.0022,-0.0205,-0.0263,nan,-0.0171,-0.0062,-0.0171,-0.0205,-0.0171,-0.0263,nan,-0.0171,-0.0062,-0.0171,-0.0205,-0.0171,-0.0263,nan,nan,nan,nan,nan,nan,0.0265,-0.0263,0.0022,-0.0263,-0.0171,0.0265,-0.0219,0.0265,-0.0062,0.0022,-0.0263,-0.0171,0.0022,-0.0205,-0.0171
77258,0.0265,-0.0171,0.0848,-0.0171,0.0022,-0.0263,-0.0171,0.0265,nan,-0.0062,-0.0126,-0.0062,-0.0219,0.0265,-0.0062,-0.0263,nan,0.0378,-0.0263,-0.0205,-0.0171,-0.0263,-0.0062,nan,0.0378,0.0068,0.0848,0.0378,-0.0126,nan,-0.0205,-0.0171,-0.0263,-0.0062,nan,0.0022,-0.0205,-0.0219,nan,-0.0171,0.0265,nan,-0.0062,nan,nan
77509,0.0848,0.0378,0.0848,0.0068,-0.0231,0.0848,0.0068,0.0848,-0.0126,-0.0171,-0.0263,0.0022,0.0542,-0.0263,0.0022,-0.0263,0.0265,-0.0171,-0.0205,0.0137,-0.0171,-0.0205,-0.0171,-0.0062,0.0022,0.0542,-0.0263,0.0022,-0.0263,0.0265,-0.0103,0.0022,-0.0263,0.0022,-0.0219,0.0542,-0.0103,0.0542,-0.0226,0.0022,-0.0263,0.0265,0.0022,-0.0219,0.0265
77887,0,0.0421,0.0421,0.0188,-0.0103,-0.0141,0.0542,-0.0231,0.0137,-0.0159,-0.0159,-0.0237,0.0541,-0.0236,0.1539,-0.015,0.0968,-0.0263,-0.0237,0.117,-0.0027,0.2343,0.0164,0.1692,-0.0237,0.117,-0.0027,0.2343,0.0164,0.1692,0.0836,-0.0156,0.1926,-0.0017,0.1313,0.0284,0.0022,0.0068,-0.0205,0.118,-0.0234,0.0656,0.0848,-0.0171,0.0378
77933,0.0265,0.0542,0.0542,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,-0.0171,-0.0226,-0.0226,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0062,-0.0263,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,0.0022,0.0022,0.0022,0.0022,-0.0205,-0.0263,-0.0263,-0.0263,-0.0171,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171
77985,-0.0062,0.0378,0.0137,0.0656,-0.0171,-0.0171,-0.0171,-0.0205,-0.0263,-0.0126,-0.0226,0.0026,0.0265,0.0265,0.0265,-0.0219,-0.0062,-0.0231,-0.0234,0.0848,0.0848,0.0848,0.0068,0.0378,-0.0141,0.0542,0.0542,0.0542,-0.0103,0.0137,0.118,0.118,0.118,0.0284,0.0656,-0.0263,-0.0263,0.0022,-0.0171,-0.0263,0.0022,-0.0171,0.0022,-0.0171,-0.0205
78014,-0.0263,0.0542,0.0542,-0.0103,0.0137,-0.0103,-0.0226,-0.0226,0.0188,0.0542,0.0542,-0.0103,0.0137,-0.0103,-0.0226,-0.0226,0.0188,-0.0263,0.0022,-0.0171,0.0022,0.0265,0.0265,0.1926,0.0022,-0.0171,0.0022,0.0265,0.0265,0.1926,-0.0205,-0.0263,-0.0219,-0.0219,0.0836,-0.0205,-0.0062,-0.0062,0.1313,-0.0219,-0.0219,0.0836,-0.0263,0.0468,0.0468
78239,0.0265,0.0542,0.0542,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,-0.0171,-0.0226,-0.0226,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0062,-0.0263,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,0.0022,0.0022,0.0022,0.0022,-0.0205,-0.0263,-0.0263,-0.0263,-0.0171,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171
78288,0.0265,0.0542,0.0542,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,-0.0171,-0.0226,-0.0226,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0062,-0.0263,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,-0.0103,0.0542,0.0542,0.0542,0.0542,0.0137,0.0022,0.0022,0.0022,0.0022,-0.0205,-0.0263,-0.0263,-0.0263,-0.0171,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171
78301,-0.0062,0.0378,0.0137,0.0656,-0.0171,-0.0171,-0.0171,-0.0205,-0.0263,-0.0126,-0.0226,0.0026,0.0265,0.0265,0.0265,-0.0219,-0.0062,-0.0231,-0.0234,0.0848,0.0848,0.0848,0.0068,0.0378,-0.0141,0.0542,0.0542,0.0542,-0.0103,0.0137,0.118,0.118,0.118,0.0284,0.0656,-0.0263,-0.0263,0.0022,-0.0171,-0.0263,0.0022,-0.0171,0.0022,-0.0171,-0.0205
78343,-0.0171,-0.0263,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0205,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,0.0022,0.0022,nan,-0.0205,0.0022,0.0022,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
78506,0.0541,-0.0263,-0.015,-0.015,-0.0032,-0.0032,-0.0032,-0.0263,-0.015,0.0541,0.0068,0.0068,0.1541,0.1541,0.1541,0.0541,0.0068,-0.015,-0.015,-0.0032,-0.0032,-0.0032,-0.0263,-0.015,-0.0263,0.0393,0.0393,0.0393,-0.015,-0.0263,0.0393,0.0393,0.0393,-0.015,-0.0263,-0.0263,-0.0263,-0.0032,0.0393,-0.0263,-0.0032,0.0393,-0.0032,0.0393,-0.015
78521,0.0541,0.0284,0.0284,0.0541,-0.0219,-0.0263,0.0022,0.0068,-0.0263,-0.0236,-0.0236,-0.0263,0.0226,0.0541,0.1539,-0.015,0.0541,-0.0263,-0.0236,0.0026,0.0284,0.118,-0.0234,0.0284,-0.0236,0.0026,0.0284,0.118,-0.0234,0.0284,0.0226,0.0541,0.1539,-0.015,0.0541,-0.0219,0.0265,-0.0126,-0.0219,0.0022,0.0068,-0.0263,0.0848,0.0022,0.0068
78616,0.0378,-0.0126,0.0068,-0.0231,0.0393,-0.0126,-0.0263,-0.015,-0.0263,-0.0062,-0.0205,0.0137,0.2105,-0.0062,0.0378,0.0968,0.0378,-0.0219,-0.0226,0.1078,-0.0263,-0.0126,0.0226,-0.0126,-0.0103,0.1541,-0.0219,0.0068,0.0541,0.0068,0.0699,-0.0226,-0.0231,0,-0.0231,0.1078,0.0393,-0.0032,0.0393,-0.0126,0.0226,-0.0126,-0.015,-0.0263,-0.015
78683,-0.0171,-0.0263,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0205,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,0.0022,0.0022,nan,-0.0205,0.0022,0.0022,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
78719,0.0542,0.0137,0.0542,-0.0103,-0.0263,0.0542,-0.0103,0.0542,0.0137,-0.0171,-0.0263,0.0022,0.0542,-0.0263,0.0022,-0.0263,-0.0171,-0.0171,-0.0205,0.0137,-0.0171,-0.0205,-0.0171,-0.0263,0.0022,0.0542,-0.0263,0.0022,-0.0263,-0.0171,-0.0103,0.0022,-0.0263,0.0022,-0.0205,0.0542,-0.0103,0.0542,0.0137,0.0022,-0.0263,-0.0171,0.0022,-0.0205,-0.0171
78723,-0.0263,-0.0263,-0.0263,0.0022,-0.0205,-0.0103,0.0284,0.0022,0.0022,-0.0263,-0.0263,0.0022,-0.0205,-0.0103,0.0284,0.0022,0.0022,-0.0263,0.0022,-0.0205,-0.0103,0.0284,0.0022,0.0022,0.0022,-0.0205,-0.0103,0.0284,0.0022,0.0022,-0.0171,0.0542,0.118,-0.0263,-0.0263,0.0137,0.0656,-0.0171,-0.0171,-0.0141,0.0542,0.0542,0.118,0.118,-0.0263
78808,0.0541,-0.0236,0,-0.015,0.0147,-0.0263,-0.015,-0.0263,-0.015,0.0284,-0.0103,0.0068,0.1954,0.0541,0.0068,0.0541,0.0068,-0.0141,-0.0234,0.038,-0.0236,-0.0234,-0.0236,-0.0234,-0.0231,0.1023,0,-0.0231,0,-0.0231,0.067,-0.015,-0.0263,-0.015,-0.0263,0.0147,0.067,0.0147,0.067,-0.015,-0.0263,-0.015,-0.015,-0.0263,-0.015
78852,-0.0263,-0.0171,-0.0263,-0.0054,0.0848,0.0022,0.0022,0.0848,0.0265,-0.0171,-0.0263,-0.0054,0.0848,0.0022,0.0022,0.0848,0.0265,-0.0171,-0.0206,0.0378,-0.0205,-0.0205,0.0378,-0.0062,-0.0054,0.0848,0.0022,0.0022,0.0848,0.0265,0.0202,-0.0214,-0.0214,0.0202,-0.0133,0.0068,0.0068,-0.0263,-0.0126,-0.0263,0.0068,-0.0219,0.0068,-0.0219,-0.0126
78911,0.0265,0.0542,0.0265,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,0.0022,-0.0226,-0.0263,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0219,-0.0226,-0.0103,0.0542,0.0542,0.0542,0.0542,-0.0103,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0219,0.0022,0.0022,0.0022,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,0.0022,-0.0263,-0.0263,0.0022,-0.0263,0.0022,0.0022
78936,-0.0231,-0.0103,-0.0226,-0.0141,-0.0226,-0.0226,0.0542,-0.0263,0.0542,0.0068,-0.0126,-0.0234,-0.0126,-0.0126,0.0848,-0.0231,0.0848,-0.0219,0.0284,-0.0219,-0.0219,0.0022,-0.0103,0.0022,0.0026,-0.0263,-0.0263,0.0265,-0.0226,0.0265,0.0026,0.0026,0.118,-0.0141,0.118,-0.0263,0.0265,-0.0226,0.0265,0.0265,-0.0226,0.0265,0.0542,-0.0263,0.0542
78943,0.0265,0.0542,0.0265,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,0.0022,-0.0226,-0.0263,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0219,-0.0226,-0.0103,0.0542,0.0542,0.0542,0.0542,-0.0103,-0.0219,0.0265,0.0265,0.0265,0.0265,-0.0219,0.0022,0.0022,0.0022,0.0022,-0.0263,-0.0263,-0.0263,-0.0263,0.0022,-0.0263,-0.0263,0.0022,-0.0263,0.0022,0.0022
78972,0.0541,-0.0236,0,-0.015,0.0147,-0.0263,-0.015,-0.0263,-0.015,0.0284,-0.0103,0.0068,0.1954,0.0541,0.0068,0.0541,0.0068,-0.0141,-0.0234,0.038,-0.0236,-0.0234,-0.0236,-0.0234,-0.0231,0.1023,0,-0.0231,0,-0.0231,0.067,-0.015,-0.0263,-0.015,-0.0263,0.0147,0.067,0.0147,0.067,-0.015,-0.0263,-0.015,-0.015,-0.0263,-0.015
79081,0.0378,-0.0126,0.0068,-0.0231,0.067,-0.0126,-0.0263,-0.015,-0.0263,-0.0062,-0.0205,0.0137,0.2556,-0.0062,0.0378,0.0968,0.0378,-0.0219,-0.0226,0.1447,-0.0263,-0.0126,0.0226,-0.0126,-0.0103,0.1954,-0.0219,0.0068,0.0541,0.0068,0.1023,-0.0226,-0.0231,0,-0.0231,0.1447,0.067,0.0147,0.067,-0.0126,0.0226,-0.0126,-0.015,-0.0263,-0.015
79122,0.117,0.0541,0.117,-0.0103,-0.0103,-0.0263,-0.0263,-0.0103,-0.0103,-0.0159,-0.0263,0.0421,0.0421,0.117,0.117,0.0421,0.0421,-0.0159,0,0,0.0541,0.0541,0,0,0.0421,0.0421,0.117,0.117,0.0421,0.0421,-0.0263,-0.0103,-0.0103,-0.0263,-0.0263,-0.0103,-0.0103,-0.0263,-0.0263,-0.0263,-0.0103,-0.0103,-0.0103,-0.0103,-0.0263
79334,-0.0226,0.0265,-0.0062,-0.0219,0.0265,-0.0219,-0.0263,-0.0263,0.0468,0.0542,0.0137,-0.0103,0.0542,-0.0103,-0.0226,-0.0226,0.0188,-0.0171,0.0022,-0.0263,0.0022,0.0265,0.0265,0.1926,-0.0205,-0.0171,-0.0205,-0.0062,-0.0062,0.1313,0.0022,-0.0263,-0.0219,-0.0219,0.0836,0.0022,0.0265,0.0265,0.1926,-0.0219,-0.0219,0.0836,-0.0263,0.0468,0.0468
79429,-0.0226,0.0265,-0.0062,-0.0219,0.0265,-0.0219,-0.0263,-0.0263,0.0468,0.0542,0.0137,-0.0103,0.0542,-0.0103,-0.0226,-0.0226,0.0188,-0.0171,0.0022,-0.0263,0.0022,0.0265,0.0265,0.1926,-0.0205,-0.0171,-0.0205,-0.0062,-0.0062,0.1313,0.0022,-0.0263,-0.0219,-0.0219,0.0836,0.0022,0.0265,0.0265,0.1926,-0.0219,-0.0219,0.0836,-0.0263,0.0468,0.0468
79487,-0.0226,0.0265,-0.0062,-0.0219,0.0265,-0.0219,-0.0263,-0.0263,0.0468,0.0542,0.0137,-0.0103,0.0542,-0.0103,-0.0226,-0.0226,0.0188,-0.0171,0.0022,-0.0263,0.0022,0.0265,0.0265,0.1926,-0.0205,-0.0171,-0.0205,-0.0062,-0.0062,0.1313,0.0022,-0.0263,-0.0219,-0.0219,0.0836,0.0022,0.0265,0.0265,0.1926,-0.0219,-0.0219,0.0836,-0.0263,0.0468,0.0468
79544,-0.0226,0.0265,-0.0062,-0.0219,0.0265,-0.0219,-0.0263,-0.0263,0.0468,0.0542,0.0137,-0.0103,0.0542,-0.0103,-0.0226,-0.0226,0.0188,-0.0171,0.0022,-0.0263,0.0022,0.0265,0.0265,0.1926,-0.0205,-0.0171,-0.0205,-0.0062,-0.0062,0.1313,0.0022,-0.0263,-0.0219,-0.0219,0.0836,0.0022,0.0265,0.0265,0.1926,-0.0219,-0.0219,0.0836,-0.0263,0.0468,0.0468
79545,0.0284,-0.0103,-0.0219,-0.0219,0.0836,-0.0103,-0.0219,0.0836,0.0284,-0.0141,0.0026,0.0026,-0.0156,-0.0141,0.0026,-0.0156,-0.0263,-0.0226,-0.0226,0.0188,-0.0263,-0.0226,0.0188,-0.0141,-0.0263,0.0468,-0.0226,-0.0263,0.0468,0.0026,0.0468,-0.0226,-0.0263,0.0468,0.0026,0.0188,0.0468,-0.0263,-0.0156,-0.0226,0.0188,-0.0141,0.0468,0.0026,-0.0156
79602,-0.0171,-0.0263,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0205,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,0.0022,0.0022,nan,-0.0205,0.0022,0.0022,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
79641,-0.0205,-0.0205,0.0022,-0.0205,0.0022,-0.0263,-0.0205,0.0022,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0205,-0.0263,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0205,-0.0263,-0.0171,nan,-0.0171,-0.0263,0.0022,-0.0171,-0.0263,nan,-0.0171,-0.0205,-0.0263,-0.0171,nan,0.0022,-0.0171,-0.0263,nan,-0.0205,0.0022,nan,-0.0171,nan,nan
79672,-0.0205,-0.0205,0.0022,-0.0205,0.0022,-0.0263,-0.0205,0.0022,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0205,-0.0263,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0205,-0.0263,-0.0171,nan,-0.0171,-0.0263,0.0022,-0.0171,-0.0263,nan,-0.0171,-0.0205,-0.0263,-0.0171,nan,0.0022,-0.0171,-0.0263,nan,-0.0205,0.0022,nan,-0.0171,nan,nan
79696,-0.0171,-0.0263,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0205,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,0.0022,0.0022,nan,-0.0205,0.0022,0.0022,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
79698,-0.0171,-0.0263,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0205,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,0.0022,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,0.0022,0.0022,nan,-0.0205,0.0022,0.0022,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
79833,0.0137,-0.0231,-0.0231,-0.0263,-0.0141,0.0137,-0.0103,-0.0103,-0.0103,0.0378,0.0378,0.0137,0.0656,-0.0263,-0.0205,-0.0205,-0.0205,-0.0263,-0.0231,-0.0234,0.0378,0.0068,0.0068,0.0068,-0.0231,-0.0234,0.0378,0.0068,0.0068,0.0068,-0.0141,0.0137,-0.0103,-0.0103,-0.0103,0.0656,0.0284,0.0284,0.0284,-0.0205,-0.0205,-0.0205,-0.0263,-0.0263,-0.0263
79848,0.0488,-0.0062,-0.0062,-0.0205,0.0968,0.0137,0.004,0.0766,0.0656,-0.0045,-0.0045,0.0169,-0.0184,-0.0174,-0.0148,-0.0238,-0.0236,-0.0263,-0.0219,0.0226,-0.0226,-0.0227,0.0121,0.0026,-0.0219,0.0226,-0.0226,-0.0227,0.0121,0.0026,0.0541,-0.0103,-0.0146,0.0392,0.0284,0,0.0104,-0.0237,-0.0236,-0.023,-0.0065,-0.0141,-0.0016,-0.0056,-0.0237
79858,-0.0263,-0.0263,-0.0126,-0.015,0.0378,0.0164,-0.0017,-0.015,-0.0263,-0.0263,-0.0126,-0.015,0.0378,0.0164,-0.0017,-0.015,-0.0263,-0.0126,-0.015,0.0378,0.0164,-0.0017,-0.015,-0.0263,0.0226,-0.0062,0.0752,0.0468,0.0226,-0.0126,0.0968,-0.0159,-0.0237,-0.0263,-0.015,0.1692,0.1313,0.0968,0.0378,-0.0237,-0.0159,0.0164,-0.0237,-0.0017,-0.015
79904,0.0378,-0.0062,-0.0062,-0.0205,0.0968,0.0137,-0.0062,0.0656,0.0656,-0.0126,-0.0126,0.0068,-0.015,-0.0231,-0.0126,-0.0234,-0.0234,-0.0263,-0.0219,0.0226,-0.0226,-0.0263,0.0026,0.0026,-0.0219,0.0226,-0.0226,-0.0263,0.0026,0.0026,0.0541,-0.0103,-0.0219,0.0284,0.0284,0,0.0226,-0.0236,-0.0236,-0.0226,-0.0141,-0.0141,0.0026,0.0026,-0.0263
79931,-0.0205,-0.0171,-0.0171,-0.0263,-0.0171,-0.0205,-0.0062,-0.0062,0.0378,0.0022,0.0022,-0.0205,0.0022,-0.0263,-0.0219,-0.0219,0.0068,-0.0263,-0.0171,-0.0263,0.0022,0.0265,0.0265,0.0848,-0.0171,-0.0263,0.0022,0.0265,0.0265,0.0848,-0.0171,-0.0205,-0.0062,-0.0062,0.0378,0.0022,0.0265,0.0265,0.0848,-0.0219,-0.0219,0.0068,-0.0263,-0.0126,-0.0126
79954,0.0068,-0.0263,0.0378,0.0068,0.0378,-0.0234,0.0378,0.0848,nan,0.0068,-0.0205,-0.0263,-0.0205,0.0284,-0.0205,0.0022,nan,0.0378,0.0068,0.0378,-0.0234,0.0378,0.0848,nan,-0.0205,-0.0263,0.0656,-0.0263,-0.0171,nan,-0.0205,0.0284,-0.0205,0.0022,nan,0.0656,-0.0263,-0.0171,nan,0.0656,0.118,nan,-0.0171,nan,nan
80148,-0.0226,-0.0219,-0.0226,0.0226,-0.0219,-0.0126,0.0468,0.0468,-0.0126,-0.0103,-0.0263,0,-0.0103,-0.0231,0.0188,0.0188,-0.0231,-0.0103,0.0541,-0.0263,0.0068,0.0836,0.0836,0.0068,0,-0.0103,-0.0231,0.0188,0.0188,-0.0231,0.0541,-0.015,-0.0237,-0.0237,-0.015,0.0068,0.0836,0.0836,0.0068,-0.0017,-0.0017,-0.0263,-0.0263,-0.0017,-0.0017
